player_id,player_name,team_name,role_group,decision,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
milos_kerkez_bournemouth,Milos Kerkez,Bournemouth,Defender,Monitor,0.590112,0.044992354,0.43493402,-0.36263266,0.7017194,-0.44270733,0.51107717,-0.15330979,-0.88661015,-0.06630244,-0.31712303,-0.035803016,-0.1552372,-0.5395534,-0.15238948,-0.24762388,-0.61363196,0.07666362,-0.32892978,0.3530199,-0.1481575,-0.44605,-0.6726954,-0.68834585,-0.3076008,-0.19170387,-0.49777594,-0.31428215,-0.507689,0.43030417,-0.07311229,0.47717097
dan_burn_newcastle_utd,Dan Burn,Newcastle Utd,Defender,Keep,0.36023614,-0.12120522,0.6471292,-0.062618405,-0.26079157,0.23270805,-0.5334762,0.31546566,0.17541501,-0.5677318,0.40584564,0.3497892,0.036062587,-0.2511846,-0.43523803,-0.26221895,-0.522944,-0.5435487,0.15191384,0.3652123,-0.24792896,-1.1413032,-0.0060701114,-0.7370021,0.6743359,-0.306318,0.08839075,-0.96396506,-0.1573029,0.07490856,0.5493176,0.14867572
virgil_van_dijk_liverpool,Virgil van Dijk,Liverpool,Defender,Keep,0.43547872,0.12671138,0.32779598,-0.51242876,-0.10583048,0.1971204,-0.72615355,-0.45124385,-0.5855762,-0.32253727,0.49768138,0.43025145,-0.2983119,-0.04388836,0.10138736,-0.6673396,0.4283403,-0.056759723,-0.08654538,0.5368587,-0.5718713,-0.41417074,-1.1319634,-0.6156673,0.23028645,0.19527455,0.013949591,0.5745568,-0.43730778,0.36716002,0.33582184,-0.008197646
nikola_milenković_nott'ham_forest,Nikola Milenković,Nott'ham Forest,Defender,Keep,0.0016528557,-0.21208714,0.04870995,-0.45347038,0.68901336,0.27750632,-0.8158462,0.11214056,0.05200319,0.10315423,-0.62457967,0.29682937,-0.22441265,-0.03527375,-0.38731325,-0.008980866,0.12235155,0.20036234,-0.24875402,0.57108855,-0.9103687,0.010451749,-0.86015296,-0.23613358,0.24057673,-0.32237878,0.08634424,-0.29043987,-0.37537295,0.60916173,0.6747835,-0.02477377
joško_gvardiol_manchester_city,Joško Gvardiol,Manchester City,Defender,Monitor,0.21852902,0.015531493,0.032375075,0.48658082,0.9046257,0.19167346,0.07775689,-0.01146533,-0.07550467,0.30045494,-0.079004556,-0.48103702,-0.2696384,0.1980917,-0.18668339,-1.0107411,0.2312854,-0.09555513,-0.55991244,1.0104947,-0.0023726195,-0.63485324,-0.4771348,-0.45176822,0.16047224,-0.32495353,0.22285578,0.08497636,-0.48655993,-0.5219355,0.36214703,-0.40997636
mark_flekken_brentford,Mark Flekken,Brentford,Goalkeeper,Keep,0.36799255,-0.88986003,-0.08263128,-0.18187393,0.2286777,0.58530056,0.14143221,0.07723009,0.08817872,-0.254485,0.34560147,1.2132004,-0.5252104,-0.033910025,-0.20417035,-0.23574866,-0.0328092,-0.19989264,-0.10967794,0.38021594,0.08010083,-0.24406238,-0.5460356,0.2237179,0.6942975,-0.036199722,-0.13796723,-0.23397258,-0.26804963,0.14889456,0.2091941,-0.38246086
bruno_guimarães_newcastle_utd,Bruno Guimarães,Newcastle Utd,Midfielder,Keep,0.2921292,-0.38474378,0.74999684,-0.28701907,0.43466812,0.4502013,-0.18736966,0.6109157,-0.21159092,-0.041042455,0.29714748,-0.042555295,0.5605468,0.3176203,-0.0898642,0.21892528,-0.7670061,-0.3084138,-0.31757382,0.17654704,-0.0982808,-0.5387824,-0.6563671,0.008183683,0.46333098,0.020042617,0.0044738324,-0.6227788,0.0835919,0.061792787,0.61002296,-0.06766528
bart_verbruggen_brighton,Bart Verbruggen,Brighton,Goalkeeper,Monitor,0.18146786,-0.5250836,-0.48633006,0.4589595,0.45157143,-0.2335821,-0.18220736,-0.0027659573,-0.21953246,-0.13138132,0.56546605,0.33278683,-0.04830669,-0.6877572,-0.5327507,0.021139067,-0.21613654,0.6387299,-0.4074273,0.5617379,0.20522445,-0.5175495,-0.55475724,0.6273656,0.024778947,-0.07349529,-0.07867304,-0.19557723,-0.52720827,0.14306943,0.0761311,-0.29636377
daniel_muñoz_crystal_palace,Daniel Muñoz,Crystal Palace,Defender,Keep,0.3131298,-1.0718191,0.24761103,-0.08813657,0.15620172,-0.24575804,-0.7164222,0.10574067,-0.0028829123,-0.35553798,-0.16167183,-0.24731843,-0.34518483,0.55030584,-0.5661379,-0.0074737505,0.3995418,-0.39460936,0.29034472,0.55522114,0.43174613,-0.34654623,-1.0582902,-0.80110687,-0.19856036,-0.24560016,-0.13387237,-0.3272314,-0.4210716,0.16926797,-0.24758892,-0.2662092
antoine_semenyo_bournemouth,Antoine Semenyo,Bournemouth,Forward,Keep,1.0905943,-0.41194728,0.73878866,-0.7189622,0.662173,-0.4695738,-0.003885473,-0.3681396,-0.34593302,0.30160517,-0.029966727,0.4903283,-0.29427627,-0.4336853,-0.33162627,0.30707857,0.07433343,0.3452417,-0.2590095,0.75355643,0.059873607,-0.5147461,-0.16766025,-0.6030557,-0.0730242,0.3749795,0.12840414,-0.36652458,0.07309796,-0.09009806,-0.1408181,-0.38179666
emiliano_martínez_aston_villa,Emiliano Martínez,Aston Villa,Goalkeeper,Keep,-0.02143109,-0.2679078,0.081257604,-0.36095625,0.4175387,0.10842087,-0.031120844,0.38845006,-0.3751016,-0.13084695,0.5629719,0.57742465,-0.62651736,-0.12570344,-0.057703104,-0.13297948,0.42539567,-0.097798094,-0.31608966,-0.2500232,0.18987739,-0.6568503,-0.90124834,0.12156664,0.9078447,0.008377726,-0.42238027,-0.034958933,0.260848,0.45224103,-0.13224995,0.06763702
cole_palmer_chelsea,Cole Palmer,Chelsea,AttMidWinger,Keep,0.41798696,-0.33651084,0.60412747,-0.19668771,0.17521556,0.2362089,-0.26456818,-0.38962322,-0.14146504,0.6147191,0.052464813,0.21195689,0.19566113,0.39743227,-0.5272593,-0.19121534,0.050564352,-0.7420329,-0.39023647,0.39239228,0.32665986,-0.53530437,-0.15934928,0.42904216,0.28508803,-0.21877676,0.76733494,-0.6621987,0.27665663,0.23759657,-0.03072103,-0.40685678
murillo_nott'ham_forest,Murillo,Nott'ham Forest,Defender,Keep,-0.11049227,-0.16211559,0.050995763,-0.4240865,0.7723349,0.49323544,-0.94322383,0.1417701,0.094517134,0.18654358,-0.6772595,0.4391396,-0.05585881,-0.12136225,-0.25197768,-0.20201583,0.29088354,0.14995486,-0.30186597,0.622508,-0.33660722,-0.15431242,-0.79455274,-0.27999836,0.18381542,-0.15428774,0.13159803,-0.2734038,-0.22693323,0.47737798,0.42252326,-0.1703802
antonee_robinson_fulham,Antonee Robinson,Fulham,Defender,Keep,0.16473621,-0.05950367,0.18078843,0.1937232,-0.19898386,0.20771074,-0.39087826,-0.47720507,-0.6109335,0.10470499,-0.055956945,0.6833879,0.14578684,-0.087823436,-0.12495308,-0.43955165,-0.20457235,-0.05394478,0.10618521,0.15251216,-0.22361863,-0.44753742,-1.3038737,-0.286513,-0.078503095,-0.08464223,-0.011167873,-1.0036173,0.6807407,0.28897163,0.0475466,-0.004544941
ryan_gravenberch_liverpool,Ryan Gravenberch,Liverpool,Midfielder,Keep,0.642706,0.048954494,0.41131383,-0.7806706,0.436991,-0.16639753,-0.35494027,-0.19152537,-0.7137688,-0.41648865,0.46153086,0.23291023,0.27725744,-0.06121255,0.10746274,-0.42714658,0.15659723,-0.3428195,-0.4852934,0.4109858,-0.30867136,-0.57859397,-0.17545448,0.22992313,0.60900235,-0.72889894,0.3591704,0.10177429,0.24393839,0.31259155,-0.27772334,-0.45338884
aaron_wan-bissaka_west_ham,Aaron Wan-Bissaka,West Ham,Defender,Keep,-0.4639835,-0.19091366,-0.17577574,-0.48525697,0.2342396,-0.21734886,-0.32489598,0.2690319,-0.30613267,-0.15733694,-0.29441747,0.7885866,-0.8853018,0.31605688,-0.5168114,-0.6714146,-0.71219957,0.079727896,-0.18429191,0.31119543,0.42130893,-0.5547804,-0.68747926,-0.1912645,0.16542609,0.19758572,0.5424722,-0.1304397,0.28503793,0.5034684,0.4337053,-0.00635451
levi_colwill_chelsea,Levi Colwill,Chelsea,Defender,Monitor,0.15813842,-0.28514215,0.4385798,0.34059572,0.34052214,-0.32541364,-0.3569901,-0.721844,-0.16541572,0.09382702,-0.24184789,-0.23086488,-0.21558219,0.14265138,-0.36130655,-0.6159616,-0.7654025,-0.06387688,-0.84586287,0.27645528,0.09840508,-0.6346386,-0.18000877,-0.04987361,0.15724942,0.028233279,0.011953156,-0.8108177,-0.058553193,0.0028500415,-0.48140383,-0.33988145
dara_o'shea_ipswich_town,Dara O'Shea,Ipswich Town,Defender,Keep,0.3478509,0.08685909,0.84547055,0.13159534,0.3616325,0.4400481,-0.5431924,0.2993286,-0.70696,-0.13024245,-0.1038816,0.6365691,-0.39398786,0.677251,-0.033319317,-0.7154599,0.0883208,0.08421905,-0.2791381,-0.034463372,-0.16693424,-0.07398303,-0.5301634,0.15391938,-0.39433813,-0.60516006,-0.22693035,-0.77408874,-0.5720651,0.5482383,-0.011996522,0.31635568
maxence_lacroix_crystal_palace,Maxence Lacroix,Crystal Palace,Defender,Keep,0.23452581,-0.957897,0.10030331,-0.07719521,0.28110555,-0.17246957,-0.6235301,0.26564088,-0.15378465,-0.45058975,-0.23756264,-0.11073403,-0.23136963,0.91556376,-0.53101766,-0.28623313,0.38746706,-0.24720806,0.2518363,0.3553261,0.7107092,-0.26881856,-1.0633138,-0.42305765,-0.101394705,-0.20665209,-0.13427763,-0.37819308,-0.1044804,0.6311404,-0.08322023,0.009925921
morgan_rogers_aston_villa,Morgan Rogers,Aston Villa,AttMidWinger,Keep,-0.8353442,-0.36065435,0.2369897,-0.1911697,0.59467614,0.03855245,0.15016806,-0.2189509,-1.1199671,0.22309555,0.041246958,-0.15858808,-0.18793297,-0.03854892,-0.2579522,0.06453634,0.5221609,-0.62736195,-0.1391332,0.20571072,-0.15141945,-0.73740864,-0.5742027,-0.05383367,0.5856248,0.16581458,0.41976315,-0.56571954,-0.022836696,0.38782156,-0.36631694,-0.17843357
rayan_aït-nouri_wolves,Rayan Aït-Nouri,Wolves,Defender,Monitor,-0.6003867,0.1646256,-0.058144763,-0.038995504,0.6473653,-0.6507023,-0.08175746,0.27506384,0.41251013,0.06828168,0.3665818,0.1067181,0.12265625,0.20512995,-0.118240125,-1.0624274,-0.29305032,0.015584464,-0.07067797,0.6474705,-0.43249348,0.029806988,-0.85798055,-0.57983434,0.43251836,-0.4642356,-0.073645696,-0.50575286,-0.12049651,0.6370528,-0.62611216,0.17801493
illia_zabarnyi_bournemouth,Illia Zabarnyi,Bournemouth,Defender,Keep,0.41617483,0.001345296,0.6034091,-0.59520864,0.6380054,-0.24123167,0.45946348,-0.1764035,-0.76525044,-0.14738557,-0.3139243,0.12533112,-0.22638313,-0.40052384,-0.31766993,-0.35074204,-0.48983234,-0.45225015,-0.31834117,0.43374225,0.10254658,-0.33844885,-0.86539626,-0.4363491,-0.31259245,0.0151829105,-0.43545073,-0.43818313,-0.357563,0.5011459,0.031136516,0.5085607
keane_lewis-potter_brentford,Keane Lewis-Potter,Brentford,WingBack,Monitor,-0.2404914,-0.1295968,-0.07579928,-0.227505,0.22294387,0.17843194,0.415184,-0.3704345,-0.35366562,0.07107992,-0.0023188633,0.75700766,0.07783497,0.4504238,-0.24810588,-0.04757826,-0.10598792,0.44601774,-0.37004194,0.90183824,-0.22495477,0.28903657,-0.33017796,-0.20625362,0.4381741,-0.08574972,-0.17444298,-0.61406446,-0.53986615,0.31672892,-0.06245846,-0.71616983
tyrick_mitchell_crystal_palace,Tyrick Mitchell,Crystal Palace,Defender,Keep,0.29295063,-1.0306717,0.29606178,-0.08081574,0.17664012,-0.34739533,-0.594666,0.08743486,-0.049638573,-0.276603,-0.014674236,-0.08930158,-0.31860894,0.6630244,-0.52160984,-0.101511054,0.30919462,-0.16758303,0.41500938,0.56185806,0.48733196,-0.16125877,-0.9528921,-0.63524634,-0.35788247,-0.22930786,-0.06566007,-0.48017564,-0.24381998,0.6027873,-0.30303532,-0.3129655
vitaliy_mykolenko_everton,Vitaliy Mykolenko,Everton,Defender,Keep,0.6494471,-0.3611943,0.58603525,-0.24631391,-0.43132073,-0.092283316,-0.26663592,0.4508499,-0.27495822,0.7667168,-0.7789679,0.470637,-0.21738505,-0.11199705,0.19790114,-0.51942724,0.019196033,-0.16467929,0.24736233,0.09168794,-0.23367368,-0.64648443,-0.89113426,-0.6520247,0.110144705,-0.475482,0.21145044,0.019004786,-0.5327794,0.13880041,-0.48028296,-0.31857553
calvin_bassey_fulham,Calvin Bassey,Fulham,Defender,Monitor,0.10080293,-0.086975984,0.030821973,0.5620623,-0.48508164,-0.017926108,-0.08546159,-0.50625455,-0.7317182,0.32095462,-0.08694125,0.3279993,0.029334811,-0.079524525,-0.075813204,-0.4438354,-0.11466082,0.19955473,0.070390515,0.25129634,-0.42082417,-0.3735273,-1.379094,-0.4180055,-0.22532609,-0.1652604,0.019187387,-0.96190166,0.24846579,0.07562001,-0.32260936,-0.030488273
idrissa_gana_gueye_everton,Idrissa Gana Gueye,Everton,Midfielder,Keep,0.78975683,-0.3347572,0.466172,-0.35737056,-0.26788083,0.10731849,-0.32631993,0.78290075,-0.21717793,-0.16185682,-0.05829401,0.589394,0.14306936,-0.37512183,0.36886588,-0.26375115,0.30345902,0.50493103,0.1671578,0.28448573,0.29325673,-0.6887185,-0.25164315,-0.26381952,0.2571923,-0.5137327,0.1906557,-0.34295887,-0.45453066,0.50697076,-0.082605876,-0.82019866
andré_onana_manchester_utd,André Onana,Manchester Utd,Goalkeeper,Keep,0.14735325,-1.000312,0.2652337,-0.32102656,0.72000796,0.010660349,-0.028960172,0.42341936,-0.124320604,-0.25490087,0.6421863,0.4328319,-0.3981997,-0.46153298,-0.5288434,-0.13821736,0.32145926,0.2754222,-0.37452546,-0.3013609,-0.025412934,0.12315096,-0.5184471,0.06383667,0.3292961,-0.02765977,-0.07383001,-0.4371731,0.0504092,0.4065257,0.23066288,-0.0402447
marc_guéhi_crystal_palace,Marc Guéhi,Crystal Palace,Defender,Keep,0.3599028,-0.8685236,0.11631011,-0.041578814,0.2079832,-0.43984556,-0.5163544,0.3716853,-0.13722515,-0.4202825,-0.14696902,0.075472295,-0.35072222,0.72633654,-0.31994826,-0.11664822,0.19306809,-0.3620751,0.35210323,0.5418948,0.598684,-0.24578401,-0.91660386,-0.4817952,-0.20659134,-0.11166385,-0.06269568,-0.42361772,-0.5121345,0.64358014,-0.176304,-0.087334916
william_saliba_arsenal,William Saliba,Arsenal,Defender,Monitor,0.2142402,-0.14094509,0.1596757,-0.3600393,0.3225908,-0.435592,-0.09817217,-0.28501943,-0.16069314,0.0588076,-0.0814533,-0.532844,-0.06910603,0.2212065,-0.46885765,-0.5665379,-0.07199159,0.10852354,-0.18536784,0.1638578,-0.17545201,0.55711365,-0.7503876,-1.1453308,0.8942301,-0.111979425,-0.05155043,-0.6128701,-0.77475625,-0.3530842,0.19782944,0.36869842
youri_tielemans_aston_villa,Youri Tielemans,Aston Villa,Midfielder,Keep,0.14016734,-0.21662033,0.19376671,-0.07706031,0.11040201,-0.031538017,0.06322616,0.5895543,-1.2044004,-0.037457224,-0.22538605,0.19683121,0.097220846,0.70034754,0.028399425,0.44157895,0.34919816,-0.19172382,-0.3378974,-0.17732602,-0.07420845,-0.58063924,-0.9275357,0.09657028,0.6959005,-0.50916207,-0.19799201,0.033801362,-0.003817953,0.105580345,0.2859945,0.113880515
bruno_fernandes_manchester_utd,Bruno Fernandes,Manchester Utd,Midfielder,Keep,0.12796743,-0.50000304,0.08960075,-0.35646757,0.3830811,-0.3370649,0.1781322,0.87993836,-0.3671585,-0.8480914,-0.11802764,-0.043452725,-0.07109932,-0.12845524,-0.30336744,-0.8903601,0.056004055,0.37407365,-0.2502216,-0.26838106,0.243376,-0.4284623,-0.34434003,-0.028087795,0.44370225,-0.79669446,0.017370932,-0.9622063,0.22117889,-0.04388245,0.21359277,-0.18034028
ola_aina_nott'ham_forest,Ola Aina,Nott'ham Forest,Defender,Monitor,-0.27474898,-0.28682387,-0.011039581,-0.10624218,0.69259083,0.31597778,-0.96549267,0.14561503,0.0031283994,0.2951612,-0.36244223,0.20897374,0.041838337,-0.10508154,-0.29416844,-0.029250154,0.03775919,0.2953247,-0.5417661,0.4546648,-0.86353177,0.13844271,-0.7706223,-0.38254383,0.19034265,-0.28652117,0.0009193211,-0.1932117,-0.56687135,0.3773592,0.43681046,0.10412995
marc_cucurella_chelsea,Marc Cucurella,Chelsea,Defender,Monitor,0.47072095,-0.28064173,0.40306216,0.40107006,0.41975194,-0.19847073,-0.46554208,-0.70276,0.030836342,0.36406386,-0.1551078,-0.16535373,-0.22512445,0.11957543,-0.5215207,-0.5182537,-0.7041597,-0.14835006,-0.9521765,-0.27513245,0.13685286,-0.60279065,-0.444805,-0.18801786,0.18337886,-0.02934834,-0.03328202,-0.94470793,0.076727495,0.07927352,-0.090038486,-0.08776884
alex_iwobi_fulham,Alex Iwobi,Fulham,AttMidWinger,Keep,-0.032813992,-0.25996724,0.1681937,-0.6490187,-0.44542143,0.1452015,0.08942317,0.016700346,-0.16924153,0.45004258,0.59219944,0.5963725,0.24128713,-0.33608326,-0.5005125,-0.62180334,0.58635116,-0.118139945,0.29223248,0.37574866,0.40393418,-0.023046931,-1.2099241,0.0847942,0.040784076,-0.08456433,0.5307052,-0.63864696,0.17413868,0.004499816,-0.0577375,-0.2943053
lewis_cook_bournemouth,Lewis Cook,Bournemouth,DefMidWingBack,Keep,0.24783225,0.16291283,0.8045131,-0.34906027,0.42008427,-0.7968259,-0.20944247,0.0068904427,-0.24095549,-0.37805462,-0.021322254,0.87695235,-0.3346792,-0.12811068,-0.05127922,0.582964,-0.1032336,-0.118813135,-0.1910427,0.5848575,-0.059090856,-0.19484892,-0.6259513,-0.031204198,0.16509625,-0.027030714,-0.32108024,-0.8296912,-0.1252761,-0.25244135,0.27278984,0.07228202
joão_gomes_wolves,João Gomes,Wolves,Midfielder,Monitor,-0.048744015,-0.07185368,0.22448604,0.31995434,0.6906191,-0.1611137,-0.10159246,0.38746324,-0.050641555,-0.027565029,0.32137465,0.1729452,0.79488206,0.13680588,-0.7709462,-0.20906016,-0.17020734,0.06320969,-0.5983999,0.82610846,0.014241534,-0.104532786,0.069854975,-0.73375726,0.47214952,-0.32078746,-0.010746625,-0.39137146,0.22885685,0.4197079,-0.3933583,-1.0458127
jarrod_bowen_west_ham,Jarrod Bowen,West Ham,AttMidWinger,Keep,0.10577076,-0.30980542,0.34754398,-0.6114251,-0.33196247,-0.024658,-0.19447882,0.51235354,-0.30313778,0.45297492,0.42079213,0.20742743,-0.6920045,0.06425042,-0.4581938,-0.33625296,-0.20932338,-0.4626137,-0.38054883,0.37341365,0.21841711,0.08927607,-0.17653762,0.15500787,0.47835368,-0.34001303,1.0381379,-0.7616488,-0.21650177,0.6576691,0.46766704,-0.31529748
chris_wood_nott'ham_forest,Chris Wood,Nott'ham Forest,Forward,Keep,-0.026079392,-0.04638194,-0.12900828,-0.6206379,0.5975492,0.3095429,-0.47998837,0.5199661,0.37572554,0.20379537,-0.118796155,0.9051886,0.062357035,0.26284334,-0.020430645,-0.18408048,0.21284465,0.48119745,-0.3944579,0.31677428,-0.34622052,-0.4360738,-0.53442174,0.12199127,0.70033145,-0.08775225,0.24350697,-0.3653706,0.08702798,-0.22278237,0.1063117,0.026206123
jan_paul_van_hecke_brighton,Jan Paul van Hecke,Brighton,Defender,Monitor,0.32036,-0.12368365,-0.4305632,0.5376483,0.25689545,0.07311412,-0.64888453,0.121582046,-0.24293834,-0.25648493,0.037434142,0.17208964,0.29278964,-0.8250121,-0.7057533,-0.42778462,-0.6343485,-0.16385639,-0.47381753,0.44931117,-0.09805318,-0.3183639,-0.7487504,0.19678338,0.42421168,0.22383909,0.005831603,-0.6195725,-0.8366907,-0.21936524,0.22034574,0.19943526
enzo_fernández_chelsea,Enzo Fernández,Chelsea,Midfielder,Keep,0.5701505,-0.7834086,0.6934938,-0.26073426,0.16252427,-0.36264208,-0.47451684,-0.0761322,-0.063290246,0.22745575,-0.071295336,-0.1413548,0.015185662,0.27541852,0.288254,-0.17802498,-0.33302876,-0.24951199,-0.82444316,-0.055663638,0.096762374,-0.36487275,-0.4091172,0.44290897,0.31128964,-0.6293704,0.18007782,-0.55960536,0.29264918,0.32134247,-0.018659016,-0.38369823
ezri_konsa_aston_villa,Ezri Konsa,Aston Villa,Defender,Monitor,-0.14978816,-0.105311885,-0.049218047,0.5499987,0.051461626,0.26631683,-0.19800133,0.43893537,-0.7725093,0.23327519,-0.43222445,-0.07672643,-0.4490929,0.31856072,-0.66693634,-0.036493924,0.051021527,-0.28077996,-0.60447794,0.25276655,0.08359606,-0.5116361,-0.7524997,-0.88710433,0.8587187,0.13338903,-0.4940192,-0.36696884,0.1342451,0.16780175,-0.5655407,0.30337694
fabian_schär_newcastle_utd,Fabian Schär,Newcastle Utd,Defender,Keep,0.29995605,-0.1681115,0.86780614,-0.08748423,-0.33401692,0.5584123,-0.28496212,0.2745705,0.0047813924,-0.3305038,0.5085749,-0.06362544,-0.16918083,-0.044148207,-0.6951729,-0.099548295,-0.4642828,-0.5134328,0.10783308,0.54773796,-0.48181143,-0.9572465,-0.2032289,-0.8666013,0.60176706,-0.20165533,-0.12741536,-0.6223451,-0.16314821,-0.16216962,0.44277862,0.06622115
james_tarkowski_everton,James Tarkowski,Everton,Defender,Keep,0.8925429,-0.040863957,0.3786116,-0.21284701,-0.29192406,0.11305355,-0.4088177,0.42316386,-0.26438215,0.63936585,-0.5973347,0.8381674,-0.42215043,-0.10827662,0.33754304,-0.44544914,0.12081547,-0.5134803,0.23900871,0.24866498,-0.020267773,-0.75706494,-0.73576534,-0.56574047,0.49498752,-0.6035334,0.106062785,0.011969196,-0.49120784,0.3072183,-0.26514366,-0.117327675
