player_id,player_name,team_name,role_group,decision,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
illia_zabarnyi_bournemouth,Illia Zabarnyi,Bournemouth,Defender,Keep,-0.17480993,-0.36887932,0.036496505,0.1578603,0.9479555,-0.1021793,0.82759035,0.38742557,-0.49137843,-0.18962137,-0.29865375,-0.2586157,0.028135685,0.44716308,-0.32638657,-0.34478676,0.3765777,-0.50193113,-0.016039126,0.11728012,-0.0014481678,-0.62634236,-0.92777586,0.12310435,0.518701,0.058386352,0.19883314,-0.14748393,-0.36996466,0.55947393,0.4769743,0.13282196
keane_lewis-potter_brentford,Keane Lewis-Potter,Brentford,WingBack,Monitor,-0.067663305,-0.029577518,0.40193054,-0.054223504,0.5071256,-0.5976079,-0.69692737,0.20207119,-0.45361227,0.34216985,0.1119329,0.5605055,-0.1639995,0.10201762,-0.2703937,0.14864716,-0.18636657,-0.06485255,-0.17178002,0.39147162,-0.5590066,-0.1702028,-0.44358674,-0.38920516,0.23913305,0.43599886,-0.24608953,-0.19178806,-0.31136224,0.14800946,0.17924811,0.29335377
tyrick_mitchell_crystal_palace,Tyrick Mitchell,Crystal Palace,Defender,Keep,-0.19802009,-0.21456516,0.09370982,-0.67283964,-0.433633,0.12904696,-0.22238688,0.6272981,-0.9441979,-0.7558085,-0.77156776,0.011106681,-0.26442838,0.47645184,-0.7459437,0.41680938,-0.05953369,0.23317286,-0.27029428,0.048051946,0.18103957,0.05758509,-0.9521266,-0.1168335,0.5514945,-0.27219328,0.6171998,-0.17316402,0.19574995,-0.110106766,0.043660503,-0.15780567
vitaliy_mykolenko_everton,Vitaliy Mykolenko,Everton,Defender,Keep,0.28115913,-0.27699617,0.06931718,-0.32803208,-0.25730425,-0.48700207,-0.31461954,0.19363771,0.021663753,0.18204527,-0.74606514,-0.17551397,0.4973745,0.13331942,-0.45269707,-0.25088024,0.3141529,0.5082933,-0.72709334,-0.15899278,0.43125883,-0.20867828,-1.0149697,-0.057119973,-0.26161727,-0.15916531,-0.11024697,-0.6618697,-0.550096,0.7365323,-0.24925669,0.38659078
calvin_bassey_fulham,Calvin Bassey,Fulham,Defender,Monitor,0.32914665,-0.17353384,0.31417763,-0.2767429,0.17805803,0.20985058,-0.54347885,0.5840926,0.31508487,-0.51461047,0.108070955,0.22965649,0.33294976,0.64106935,-0.5168678,-0.44813398,-0.13260402,0.23976384,-0.48020235,0.3652203,0.070606515,-0.45752725,-0.17542791,-0.79722095,0.5335719,-0.13624899,0.07942578,-0.48765758,0.08026832,0.77968836,0.44883832,-0.41009077
idrissa_gana_gueye_everton,Idrissa Gana Gueye,Everton,Midfielder,Keep,0.6918962,-0.4815773,-0.66717714,0.112819076,-0.085993275,-0.48516735,-0.14500298,0.09903799,-0.46181232,0.35169116,-0.23095986,0.09721124,0.7221596,0.030094601,-0.13143098,-0.57526743,0.2080812,0.039106537,-0.6703593,0.23164997,0.6394265,-0.38232285,-1.0753158,0.21891634,0.08583791,-0.25535905,-0.051570438,-0.071019456,-0.4281681,-0.07297354,0.374683,0.50317186
andré_onana_manchester_utd,André Onana,Manchester Utd,Goalkeeper,Keep,-0.075310856,-0.33022597,-0.09745039,0.28157267,0.24548544,-0.23673429,0.09432344,0.57058084,-0.35161194,-0.40791667,0.47185668,0.73848146,-0.33090192,0.36104205,-0.28444853,0.12148293,0.3113954,0.43195534,-0.15604967,-0.048060827,0.2987303,-0.45891398,-0.78127456,0.028776787,0.4762835,0.19815074,-0.3568257,-0.55351835,-0.27363822,-0.6869024,0.31525144,0.31234846
marc_guéhi_crystal_palace,Marc Guéhi,Crystal Palace,Defender,Keep,-0.14471424,-0.18453862,0.18476501,-0.557865,-0.34403273,0.014690612,0.15790892,0.21374881,-0.58451575,-0.8768408,-0.8195299,0.24348542,-0.23658432,0.77866715,-0.5772883,0.39340267,-0.07282363,0.08916767,-0.26616785,-0.06436045,0.11082398,-0.20457424,-1.0040417,-0.21933585,0.48659635,-0.5758045,0.5517294,-0.31690797,-0.015516268,-0.10056148,0.083456196,-0.08717181
william_saliba_arsenal,William Saliba,Arsenal,Defender,Monitor,-0.32213312,-0.33877736,0.52436996,-0.19316614,0.8221901,-0.5111239,-0.8457939,-0.051186647,-0.26079124,-0.49893913,-0.110947065,-0.24591947,0.40283644,0.18467832,-0.35001117,0.20201348,0.163725,-0.075390756,-0.522307,-0.0259227,-0.50805324,0.32127467,-0.23527376,-0.06800056,0.712874,-0.1002404,0.2880769,-0.44820422,-0.01397693,0.6591812,0.10367764,0.73239213
youri_tielemans_aston_villa,Youri Tielemans,Aston Villa,Midfielder,Keep,0.046970025,-0.43667644,0.6169116,0.27515,-0.011232664,0.1908347,0.57302254,0.008610372,-0.4834445,0.23837537,0.40847373,0.26788893,0.53005755,0.20836566,-0.371862,0.08214489,0.19495143,-0.27126038,-0.23968619,-0.18487853,0.38935176,0.019653896,-0.42981377,-0.7006604,1.2001541,-0.38585982,0.090136975,-0.30969432,0.0004613609,0.07839675,-0.35562778,-0.089086466
bruno_fernandes_manchester_utd,Bruno Fernandes,Manchester Utd,Midfielder,Keep,-0.08310811,-1.1608543,0.2464321,0.16919728,0.050073665,0.08514677,0.24734727,-0.14104266,-0.6084206,-0.05361037,0.6078439,0.23595756,0.07525918,-0.027002754,-0.015517035,-0.276426,0.88213205,0.7572424,-0.5336665,0.6379071,0.27920505,0.20355123,-0.56931794,-0.27966127,0.21004286,0.011610397,-0.6134096,-0.4141894,-0.29714537,0.1344937,0.41884053,0.3198602
ola_aina_nott'ham_forest,Ola Aina,Nott'ham Forest,Defender,Monitor,-0.20440382,-0.2678024,-0.39875662,-0.3144787,0.47230688,0.351614,-0.70166844,0.63030726,0.09004402,-0.18219383,0.21761718,-0.09539089,0.3862398,0.26558414,-0.31868377,-0.22997977,-0.7814434,-0.070636876,0.19687219,-0.067677826,-0.11632911,-0.3782512,-0.711418,0.028675398,0.31894892,-0.63535655,0.0037250626,-0.7954051,-0.7415127,0.29278362,0.12534383,0.3073247
marc_cucurella_chelsea,Marc Cucurella,Chelsea,Defender,Monitor,-0.34571168,0.42769122,0.49856466,-0.618713,0.35913277,0.2224273,-0.4495632,0.05561044,-0.31185707,0.06485963,0.21759912,-0.20407398,0.34970045,0.33249554,-0.54143614,0.09798168,0.028777262,0.4795347,0.309816,0.3305802,-0.5723239,-0.3025438,-0.87355065,-0.380804,0.09615583,0.0032470976,-0.06839587,-0.20538145,-0.312872,0.29758567,0.7023697,0.4226932
alex_iwobi_fulham,Alex Iwobi,Fulham,AttMidWinger,Keep,0.25628585,0.35645235,0.07098626,0.4672325,0.09970163,-0.41977566,-0.22869676,0.12375782,-0.1505681,-0.21565852,0.24944597,0.2725294,0.56154776,0.80727994,-0.4055671,0.05634319,-0.065510646,-0.32637754,-0.65156484,0.47798365,0.6198306,0.2241632,-0.6016847,-0.4196861,0.43650466,-0.10382615,0.3445338,-0.62304926,-0.00095199374,0.21290556,0.5790763,-0.19466378
lewis_cook_bournemouth,Lewis Cook,Bournemouth,DefMidWingBack,Keep,-0.39348745,-0.53441596,-0.17233416,-0.069861054,0.9684068,-0.49814957,0.23964982,0.008422762,-0.34920532,-0.071742624,0.13791575,0.17801856,-0.28056097,0.69742686,-0.04571185,-0.15397733,0.091956325,0.33440784,-0.38399196,0.35397953,0.6054253,-0.33396903,-0.57323766,-0.27076215,0.15579417,0.17559868,0.08319246,-0.27992314,-0.44086647,0.023168245,-0.120870866,0.033847716
joão_gomes_wolves,João Gomes,Wolves,Midfielder,Monitor,-0.2726934,-0.44284984,0.05440966,0.13611192,0.03976767,0.23504473,-0.49540606,-0.058865957,-0.5445226,0.5952141,0.18491514,-0.17122045,0.30974075,0.28778377,0.08237138,-0.024548637,-0.23050521,0.34326488,-0.4244575,1.0009575,-0.4962628,0.28407377,-0.9703168,0.21376151,0.68986803,0.115719266,0.0046700267,0.5777376,-0.32206774,-0.030326242,0.14410585,-0.021925038
jarrod_bowen_west_ham,Jarrod Bowen,West Ham,AttMidWinger,Keep,-0.5517749,0.22772339,0.30088666,0.09817057,0.035535116,-0.76468515,0.002289698,-0.23624414,-0.1652726,-0.22535583,-0.4045033,0.3134704,0.5168502,-0.26159683,-0.22113608,-0.42057374,-0.45623624,-0.064959295,-0.5803797,0.15000263,0.5909204,-0.06354518,-0.32177266,0.17165719,0.6473193,-0.3653484,0.23343204,-0.81521255,-0.79801524,-0.42150244,0.122475885,-0.5037146
chris_wood_nott'ham_forest,Chris Wood,Nott'ham Forest,Forward,Keep,-0.21127625,-0.37364313,0.03033922,0.042179134,-0.20036672,-0.20631953,-0.42180926,0.5905517,0.24469584,0.54232025,0.42870942,0.43114027,0.5452329,0.09332018,0.11566412,-0.094063304,-0.02018626,0.31092423,0.15846826,0.58175194,0.34714723,-0.2939723,-0.5971623,-0.040013894,0.20131208,-0.66966623,0.301615,-0.81336164,-0.57482755,-0.09580365,-0.307962,0.45394504
jan_paul_van_hecke_brighton,Jan Paul van Hecke,Brighton,Defender,Monitor,-0.63545084,-0.6915615,0.6978144,-0.12525292,-0.15863039,0.12071228,-0.1731836,0.8227399,0.0149707645,-0.8992672,-0.030790003,-0.12882116,0.6539616,0.06818066,-0.0020964788,0.03959727,-0.32345784,-0.019056512,-0.4462967,0.7306039,-0.16142242,-0.16965063,-0.5489849,-0.49399865,-0.028520273,-0.16295205,0.45057163,0.33208784,-0.4511747,0.70830095,0.09542092,0.0629031
enzo_fernández_chelsea,Enzo Fernández,Chelsea,Midfielder,Keep,0.18540488,0.46072975,0.019649986,-0.15576658,0.14740577,-0.32362688,0.33432242,0.19724812,-0.5601005,0.5330114,0.087691635,-0.5585553,0.55531305,0.07994082,-0.8378309,-0.014004214,0.16416131,0.34841076,-0.06572654,0.042603478,0.09768342,-0.04389113,-0.69967616,-0.2040725,0.9311135,-0.5574325,-0.14793126,-0.2595501,-0.28261435,-0.54869086,0.45409277,0.31147552
ezri_konsa_aston_villa,Ezri Konsa,Aston Villa,Defender,Monitor,-0.14426005,-0.6417552,0.66175705,-0.11038186,-0.28854397,0.30363452,-0.31151754,0.14225067,0.16241486,0.22921555,-0.055042356,-0.27102232,0.75031686,0.435989,-0.58762306,0.35874882,0.42723286,-0.17466798,0.101259775,0.06185119,-0.26290074,-0.6706824,-0.35427368,-0.1288516,1.0608622,0.3857859,0.24222846,-0.5291416,-0.30492705,0.44609913,0.019149413,0.061511543
fabian_schär_newcastle_utd,Fabian Schär,Newcastle Utd,Defender,Keep,-0.29719552,0.659289,0.5997562,0.2461782,0.08598446,0.072015755,-0.34203532,0.524777,0.14963943,0.025219198,-0.87847173,-0.38954392,-0.047324408,-0.06545667,-0.41044584,-0.59943634,-0.33322117,-0.07040394,-0.61057585,0.4179092,0.026455574,-0.43804467,-0.89595246,0.3546652,0.8009091,0.30279976,0.2950715,-0.33584702,-0.058685604,-0.09066644,-0.40968335,0.3698818
james_tarkowski_everton,James Tarkowski,Everton,Defender,Keep,0.209409,-0.48304603,0.3102792,-0.15996799,0.032520995,-0.5893975,-0.06225066,0.19728939,0.01566774,0.117841884,-0.7118722,-0.2679575,0.44847694,0.054478575,-0.32041827,-0.32167354,0.27425504,0.11507197,-0.14906564,-0.11675684,0.4593248,-0.38939756,-1.2296312,-0.036086425,-0.2763881,0.006705505,-0.22289304,-0.74837506,-0.45904613,0.8546228,-0.5734117,0.5518797
