player_id,team_id,player_name,nationality,raw_position,role_group,team_name,league_name,age,matches_played,games_started,minutes_played,nineties_played,goals,assists,expected_goals,expected_assisted_goals,tackles,interceptions,clearances,blocks,goals_against,saves,save_percentage,clean_sheets,goals_per_90,assists_per_90,tackles_per_90,interceptions_per_90,clearances_per_90,blocks_per_90,clean_sheets_per_90,goals_against_per_90,normalized_goals_per_90,normalized_assists_per_90,normalized_tackles_per_90,normalized_interceptions_per_90,normalized_clearances_per_90,normalized_blocks_per_90,normalized_save_percentage,normalized_clean_sheets_per_90,normalized_goals_against_per_90,raw_performance_score,performance_score,performance_percentile,performance_level
milos_kerkez_bournemouth,bournemouth,Milos Kerkez,hu HUN,DF,Defender,Bournemouth,eng Premier League,20.0,38,38,3336,37.1,2,5,0.6,3.9,52,45,106,38,0.0,0.0,0.0,0.0,0.053908355795148244,0.1347708894878706,1.4016172506738545,1.2129380053908356,2.857142857142857,1.0242587601078166,0.0,0.0,0.1563342318059299,0.45822102425876005,0.07008086253369272,0.12129380053908356,0.2857142857142857,0.10242587601078165,0.0,0.0,0.0,0.5795148247978437,0.28975741239892183,24.04,Poor
dan_burn_newcastle_utd,newcastle_utd,Dan Burn,eng ENG,DF,Defender,Newcastle Utd,eng Premier League,32.0,37,37,3330,37.0,1,1,2.0,0.9,39,27,197,36,0.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,1.054054054054054,0.7297297297297297,5.324324324324325,0.972972972972973,0.0,0.0,0.07837837837837838,0.0918918918918919,0.0527027027027027,0.07297297297297298,0.5324324324324324,0.0972972972972973,0.0,0.0,0.0,0.7554054054054055,0.37770270270270273,61.75,Good
virgil_van_dijk_liverpool,liverpool,Virgil van Dijk,nl NED,DF,Defender,Liverpool,eng Premier League,33.0,37,37,3330,37.0,3,1,2.2,0.7,38,56,190,27,0.0,0.0,0.0,0.0,0.08108108108108109,0.02702702702702703,1.027027027027027,1.5135135135135136,5.135135135135135,0.7297297297297297,0.0,0.0,0.23513513513513512,0.0918918918918919,0.05135135135135135,0.15135135135135136,0.5135135135135135,0.07297297297297298,0.0,0.0,0.0,0.7891891891891892,0.3945945945945946,66.67,Good
nikola_milenković_nott'ham_forest,nott'ham_forest,Nikola Milenković,rs SRB,DF,Defender,Nott'ham Forest,eng Premier League,26.0,37,37,3330,37.0,5,2,4.0,1.1,51,27,209,41,0.0,0.0,0.0,0.0,0.13513513513513514,0.05405405405405406,1.3783783783783783,0.7297297297297297,5.648648648648648,1.1081081081081081,0.0,0.0,0.3918918918918919,0.1837837837837838,0.06891891891891891,0.07297297297297298,0.5648648648648649,0.11081081081081082,0.0,0.0,0.0,0.8175675675675675,0.40878378378378377,72.13,Good
joško_gvardiol_manchester_city,manchester_city,Joško Gvardiol,hr CRO,DF,Defender,Manchester City,eng Premier League,22.0,37,36,3277,36.4,5,0,4.6,2.1,58,44,122,42,0.0,0.0,0.0,0.0,0.13736263736263737,0.0,1.5934065934065935,1.208791208791209,3.3516483516483517,1.153846153846154,0.0,0.0,0.3983516483516484,0.0,0.07967032967032968,0.1208791208791209,0.3351648351648352,0.11538461538461539,0.0,0.0,0.0,0.6510989010989012,0.3255494505494506,41.53,Average
mark_flekken_brentford,brentford,Mark Flekken,nl NED,GK,Goalkeeper,Brentford,eng Premier League,31.0,37,37,3275,36.4,0,2,0.0,0.5,4,0,26,2,55.0,150.0,73.4,7.0,0.0,0.054945054945054944,0.10989010989010989,0.0,0.7142857142857143,0.054945054945054944,0.19230769230769232,1.510989010989011,0.0,0.3543956043956044,0.21978021978021978,0.0,0.31746031746031744,0.8516483516483516,0.7340000000000001,0.019230769230769232,0.37774725274725274,0.37548351648351663,0.37518596787827563,63.64,Good
bruno_guimarães_newcastle_utd,newcastle_utd,Bruno Guimarães,br BRA,MF,Midfielder,Newcastle Utd,eng Premier League,26.0,38,38,3271,36.3,5,6,4.3,6.1,83,29,44,36,0.0,0.0,0.0,0.0,0.13774104683195593,0.1652892561983471,2.2865013774104685,0.7988980716253444,1.2121212121212122,0.9917355371900827,0.0,0.0,0.2066115702479339,0.24793388429752067,0.11432506887052343,0.31955922865013775,0.04040404040404041,0.24793388429752067,0.0,0.0,0.0,0.8884297520661157,0.34614146184394123,71.82,Good
bart_verbruggen_brighton,brighton,Bart Verbruggen,nl NED,GK,Goalkeeper,Brighton,eng Premier League,21.0,36,36,3240,36.0,0,1,0.0,0.0,0,0,29,1,58.0,87.0,65.7,7.0,0.0,0.027777777777777776,0.0,0.0,0.8055555555555556,0.027777777777777776,0.19444444444444445,1.6111111111111112,0.0,0.17916666666666667,0.0,0.0,0.3580246913580247,0.4305555555555555,0.657,0.019444444444444445,0.4027777777777778,0.2736666666666667,0.33602564102564103,47.73,Average
daniel_muñoz_crystal_palace,crystal_palace,Daniel Muñoz,co COL,DF,Defender,Crystal Palace,eng Premier League,28.0,37,37,3228,35.9,4,5,4.9,5.5,123,44,108,40,0.0,0.0,0.0,0.0,0.11142061281337048,0.1392757660167131,3.4261838440111423,1.2256267409470754,3.008356545961003,1.1142061281337048,0.0,0.0,0.3231197771587744,0.4735376044568245,0.17130919220055713,0.12256267409470753,0.3008356545961003,0.11142061281337048,0.0,0.0,0.0,0.7061281337047354,0.3530640668523677,53.01,Promising
antoine_semenyo_bournemouth,bournemouth,Antoine Semenyo,gh GHA,FW,Forward,Bournemouth,eng Premier League,24.0,37,36,3203,35.6,11,5,10.0,5.8,55,11,39,67,0.0,0.0,0.0,0.0,0.3089887640449438,0.14044943820224717,1.544943820224719,0.3089887640449438,1.095505617977528,1.8820224719101122,0.0,0.0,0.31340288924558585,0.28089887640449435,0.1544943820224719,0.11587078651685392,0.3286516853932584,0.18820224719101122,0.0,0.0,0.0,0.5943017656500802,0.34069494099835346,54.32,Promising
emiliano_martínez_aston_villa,aston_villa,Emiliano Martínez,ar ARG,GK,Goalkeeper,Aston Villa,eng Premier League,31.0,37,37,3194,35.5,0,0,0.0,0.5,3,0,17,1,45.0,96.0,69.0,8.0,0.0,0.0,0.08450704225352113,0.0,0.4788732394366197,0.028169014084507043,0.22535211267605634,1.267605633802817,0.0,0.0,0.16901408450704225,0.0,0.21283255086071987,0.4366197183098592,0.69,0.022535211267605635,0.31690140845070425,0.3956338028169013,0.3829360780065005,68.18,Good
cole_palmer_chelsea,chelsea,Cole Palmer,eng ENG,"MF,FW",AttMidWinger,Chelsea,eng Premier League,22.0,37,36,3191,35.5,15,8,17.3,10.9,34,11,20,16,0.0,0.0,0.0,0.0,0.4225352112676056,0.22535211267605634,0.9577464788732394,0.30985915492957744,0.5633802816901409,0.4507042253521127,0.0,0.0,0.2535211267605634,0.09014084507042254,0.03192488262910798,0.04647887323943661,0.028169014084507043,0.09014084507042254,0.0,0.0,0.0,0.3755868544600939,0.3380281690140845,88.12,Good
murillo_nott'ham_forest,nott'ham_forest,Murillo,br BRA,DF,Defender,Nott'ham Forest,eng Premier League,22.0,36,36,3188,35.4,2,0,1.4,1.2,53,36,249,69,0.0,0.0,0.0,0.0,0.05649717514124294,0.0,1.497175141242938,1.0169491525423728,7.033898305084746,1.9491525423728815,0.0,0.0,0.1638418079096045,0.0,0.0748587570621469,0.10169491525423728,0.7033898305084746,0.19491525423728814,0.0,0.0,0.0,1.0748587570621468,0.5374293785310734,95.08,Good
antonee_robinson_fulham,fulham,Antonee Robinson,us USA,DF,Defender,Fulham,eng Premier League,26.0,36,35,3167,35.2,0,10,0.7,4.2,95,62,133,43,0.0,0.0,0.0,0.0,0.0,0.28409090909090906,2.6988636363636362,1.7613636363636362,3.7784090909090904,1.221590909090909,0.0,0.0,0.0,0.9659090909090908,0.13494318181818182,0.17613636363636362,0.37784090909090906,0.1221590909090909,0.0,0.0,0.0,0.8110795454545454,0.4055397727272727,68.85,Good
ryan_gravenberch_liverpool,liverpool,Ryan Gravenberch,nl NED,MF,Midfielder,Liverpool,eng Premier League,22.0,37,37,3160,35.1,0,4,1.1,3.1,69,60,59,35,0.0,0.0,0.0,0.0,0.0,0.11396011396011396,1.9658119658119657,1.7094017094017093,1.6809116809116809,0.9971509971509971,0.0,0.0,0.0,0.17094017094017094,0.09829059829059829,0.6837606837606838,0.0560303893637227,0.24928774928774927,0.0,0.0,0.0,0.9529914529914529,0.3712953712953713,76.36,Good
aaron_wan-bissaka_west_ham,west_ham,Aaron Wan-Bissaka,eng ENG,DF,Defender,West Ham,eng Premier League,26.0,36,35,3154,35.0,2,5,1.2,3.5,70,66,125,37,0.0,0.0,0.0,0.0,0.05714285714285714,0.14285714285714285,2.0,1.8857142857142857,3.5714285714285716,1.0571428571428572,0.0,0.0,0.1657142857142857,0.48571428571428565,0.1,0.18857142857142856,0.35714285714285715,0.10571428571428572,0.0,0.0,0.0,0.7514285714285714,0.3757142857142857,61.2,Good
levi_colwill_chelsea,chelsea,Levi Colwill,eng ENG,DF,Defender,Chelsea,eng Premier League,21.0,35,35,3149,35.0,2,1,1.9,1.1,47,33,118,37,0.0,0.0,0.0,0.0,0.05714285714285714,0.02857142857142857,1.3428571428571427,0.9428571428571428,3.3714285714285714,1.0571428571428572,0.0,0.0,0.1657142857142857,0.09714285714285714,0.06714285714285714,0.09428571428571428,0.33714285714285713,0.10571428571428572,0.0,0.0,0.0,0.6042857142857143,0.30214285714285716,29.51,Poor
dara_o'shea_ipswich_town,ipswich_town,Dara O'Shea,ie IRL,DF,Defender,Ipswich Town,eng Premier League,25.0,35,35,3122,34.7,0,2,1.3,0.5,49,33,225,62,0.0,0.0,0.0,0.0,0.0,0.05763688760806916,1.4121037463976944,0.9510086455331411,6.484149855907781,1.786743515850144,0.0,0.0,0.0,0.19596541786743515,0.07060518731988472,0.09510086455331411,0.648414985590778,0.17867435158501438,0.0,0.0,0.0,0.9927953890489913,0.49639769452449567,87.98,Good
maxence_lacroix_crystal_palace,crystal_palace,Maxence Lacroix,fr FRA,DF,Defender,Crystal Palace,eng Premier League,24.0,35,35,3116,34.6,1,1,3.4,1.0,68,54,207,48,0.0,0.0,0.0,0.0,0.028901734104046242,0.028901734104046242,1.9653179190751444,1.560693641618497,5.982658959537572,1.3872832369942196,0.0,0.0,0.08381502890173409,0.09826589595375722,0.09826589595375722,0.15606936416184972,0.5982658959537572,0.13872832369942195,0.0,0.0,0.0,0.9913294797687862,0.4956647398843931,87.43,Good
morgan_rogers_aston_villa,aston_villa,Morgan Rogers,eng ENG,"FW,MF",AttMidWinger,Aston Villa,eng Premier League,22.0,37,37,3114,34.6,8,10,6.6,7.8,43,6,20,26,0.0,0.0,0.0,0.0,0.23121387283236994,0.2890173410404624,1.2427745664739884,0.17341040462427745,0.5780346820809248,0.7514450867052023,0.0,0.0,0.13872832369942195,0.11560693641618495,0.041425818882466284,0.026011560693641616,0.02890173410404624,0.15028901734104044,0.0,0.0,0.0,0.2957610789980732,0.26618497109826583,66.34,Good
rayan_aït-nouri_wolves,wolves,Rayan Aït-Nouri,dz ALG,DF,Defender,Wolves,eng Premier League,23.0,37,37,3109,34.5,4,7,2.7,5.5,89,26,75,42,0.0,0.0,0.0,0.0,0.11594202898550725,0.2028985507246377,2.579710144927536,0.7536231884057971,2.1739130434782608,1.2173913043478262,0.0,0.0,0.336231884057971,0.6898550724637681,0.1289855072463768,0.07536231884057971,0.21739130434782608,0.12173913043478261,0.0,0.0,0.0,0.5434782608695652,0.2717391304347826,18.58,Poor
illia_zabarnyi_bournemouth,bournemouth,Illia Zabarnyi,ua UKR,DF,Defender,Bournemouth,eng Premier League,21.0,36,35,3109,34.5,0,1,1.3,0.7,52,41,182,33,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,1.5072463768115942,1.1884057971014492,5.27536231884058,0.9565217391304348,0.0,0.0,0.0,0.09855072463768116,0.07536231884057971,0.11884057971014492,0.527536231884058,0.09565217391304348,0.0,0.0,0.0,0.8173913043478261,0.40869565217391307,71.58,Good
keane_lewis-potter_brentford,brentford,Keane Lewis-Potter,eng ENG,"DF,FW",WingBack,Brentford,eng Premier League,23.0,38,36,3093,34.4,1,3,3.1,3.2,49,21,76,28,0.0,0.0,0.0,0.0,0.029069767441860465,0.0872093023255814,1.4244186046511629,0.6104651162790697,2.2093023255813953,0.813953488372093,0.0,0.0,0.046511627906976744,0.27906976744186046,0.14244186046511628,0.18313953488372092,0.6136950904392765,0.08139534883720931,0.0,0.0,0.0,0.6511627906976744,0.2541123085649461,35.71,Poor
tyrick_mitchell_crystal_palace,crystal_palace,Tyrick Mitchell,eng ENG,DF,Defender,Crystal Palace,eng Premier League,24.0,37,37,3092,34.4,0,5,1.3,6.4,91,19,108,68,0.0,0.0,0.0,0.0,0.0,0.14534883720930233,2.6453488372093026,0.5523255813953488,3.1395348837209305,1.9767441860465118,0.0,0.0,0.0,0.4941860465116279,0.13226744186046513,0.055232558139534885,0.313953488372093,0.19767441860465118,0.0,0.0,0.0,0.6991279069767442,0.3495639534883721,50.82,Promising
vitaliy_mykolenko_everton,everton,Vitaliy Mykolenko,ua UKR,DF,Defender,Everton,eng Premier League,25.0,35,35,3082,34.2,1,2,0.5,2.6,63,44,145,25,0.0,0.0,0.0,0.0,0.029239766081871343,0.05847953216374269,1.8421052631578947,1.286549707602339,4.239766081871345,0.7309941520467835,0.0,0.0,0.0847953216374269,0.19883040935672514,0.09210526315789473,0.1286549707602339,0.42397660818713445,0.07309941520467836,0.0,0.0,0.0,0.7178362573099414,0.3589181286549707,54.64,Promising
calvin_bassey_fulham,fulham,Calvin Bassey,ng NGA,DF,Defender,Fulham,eng Premier League,24.0,35,34,3074,34.2,1,0,1.0,0.1,54,20,118,40,0.0,0.0,0.0,0.0,0.029239766081871343,0.0,1.5789473684210524,0.5847953216374269,3.4502923976608186,1.1695906432748537,0.0,0.0,0.0847953216374269,0.0,0.07894736842105263,0.05847953216374269,0.34502923976608185,0.11695906432748537,0.0,0.0,0.0,0.5994152046783625,0.29970760233918126,27.32,Poor
idrissa_gana_gueye_everton,everton,Idrissa Gana Gueye,sn SEN,MF,Midfielder,Everton,eng Premier League,34.0,37,35,3063,34.0,0,3,1.1,1.7,133,48,36,48,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,3.911764705882353,1.411764705882353,1.0588235294117647,1.411764705882353,0.0,0.0,0.0,0.13235294117647062,0.19558823529411765,0.5647058823529412,0.03529411764705882,0.35294117647058826,0.0,0.0,0.0,0.8926470588235293,0.3477845683728037,72.73,Good
andré_onana_manchester_utd,manchester_utd,André Onana,cm CMR,GK,Goalkeeper,Manchester Utd,eng Premier League,28.0,34,34,3060,34.0,0,0,0.0,0.2,2,0,11,0,44.0,88.0,68.9,9.0,0.0,0.0,0.058823529411764705,0.0,0.3235294117647059,0.0,0.2647058823529412,1.2941176470588236,0.0,0.0,0.11764705882352941,0.0,0.14379084967320263,0.0,0.6890000000000001,0.026470588235294117,0.3235294117647059,0.3919411764705883,0.38151583710407244,65.91,Good
marc_guéhi_crystal_palace,crystal_palace,Marc Guéhi,eng ENG,DF,Defender,Crystal Palace,eng Premier League,24.0,34,34,3059,34.0,3,2,2.0,1.8,61,28,163,55,0.0,0.0,0.0,0.0,0.08823529411764706,0.058823529411764705,1.7941176470588236,0.8235294117647058,4.794117647058823,1.6176470588235294,0.0,0.0,0.25588235294117645,0.19999999999999998,0.08970588235294118,0.08235294117647059,0.4794117647058823,0.16176470588235295,0.0,0.0,0.0,0.813235294117647,0.4066176470588235,69.4,Good
william_saliba_arsenal,arsenal,William Saliba,fr FRA,DF,Defender,Arsenal,eng Premier League,23.0,35,35,3039,33.8,2,0,2.3,0.9,62,21,119,25,0.0,0.0,0.0,0.0,0.0591715976331361,0.0,1.8343195266272192,0.6213017751479291,3.520710059171598,0.7396449704142013,0.0,0.0,0.17159763313609466,0.0,0.09171597633136096,0.062130177514792904,0.3520710059171598,0.07396449704142014,0.0,0.0,0.0,0.5798816568047338,0.2899408284023669,24.59,Poor
youri_tielemans_aston_villa,aston_villa,Youri Tielemans,be BEL,MF,Midfielder,Aston Villa,eng Premier League,27.0,36,35,3026,33.6,3,7,3.3,7.0,84,23,47,38,0.0,0.0,0.0,0.0,0.08928571428571429,0.20833333333333331,2.5,0.6845238095238095,1.3988095238095237,1.130952380952381,0.0,0.0,0.13392857142857145,0.3125,0.125,0.27380952380952384,0.04662698412698412,0.28273809523809523,0.0,0.0,0.0,0.8452380952380953,0.32931354359925796,62.73,Good
bruno_fernandes_manchester_utd,manchester_utd,Bruno Fernandes,pt POR,MF,Midfielder,Manchester Utd,eng Premier League,29.0,36,35,3018,33.5,8,10,9.9,8.5,84,26,35,35,0.0,0.0,0.0,0.0,0.23880597014925373,0.29850746268656714,2.5074626865671643,0.7761194029850746,1.044776119402985,1.044776119402985,0.0,0.0,0.35820895522388063,0.4477611940298507,0.12537313432835823,0.31044776119402984,0.03482587064676616,0.26119402985074625,0.0,0.0,0.0,1.2417910447761193,0.4838146927699167,92.73,Good
ola_aina_nott'ham_forest,nott'ham_forest,Ola Aina,ng NGA,DF,Defender,Nott'ham Forest,eng Premier League,27.0,35,35,2995,33.3,2,1,0.6,1.4,55,33,115,34,0.0,0.0,0.0,0.0,0.060060060060060066,0.030030030030030033,1.6516516516516517,0.9909909909909911,3.4534534534534536,1.021021021021021,0.0,0.0,0.1741741741741742,0.1021021021021021,0.08258258258258258,0.09909909909909911,0.34534534534534533,0.1021021021021021,0.0,0.0,0.0,0.6291291291291291,0.31456456456456455,34.97,Poor
marc_cucurella_chelsea,chelsea,Marc Cucurella,es ESP,DF,Defender,Chelsea,eng Premier League,26.0,36,33,2988,33.2,5,1,2.8,2.1,67,28,95,49,0.0,0.0,0.0,0.0,0.1506024096385542,0.03012048192771084,2.0180722891566263,0.8433734939759036,2.8614457831325297,1.4759036144578312,0.0,0.0,0.43674698795180716,0.10240963855421685,0.10090361445783132,0.08433734939759036,0.28614457831325296,0.14759036144578314,0.0,0.0,0.0,0.6189759036144578,0.3094879518072289,32.24,Poor
alex_iwobi_fulham,fulham,Alex Iwobi,ng NGA,"FW,MF",AttMidWinger,Fulham,eng Premier League,28.0,38,35,2981,33.1,9,6,4.7,7.0,44,14,29,26,0.0,0.0,0.0,0.0,0.2719033232628399,0.18126888217522658,1.3293051359516617,0.4229607250755287,0.8761329305135951,0.7854984894259819,0.0,0.0,0.16314199395770393,0.07250755287009063,0.044310171198388724,0.0634441087613293,0.043806646525679754,0.15709969788519637,0.0,0.0,0.0,0.27995971802618325,0.25196374622356493,62.38,Good
lewis_cook_bournemouth,bournemouth,Lewis Cook,eng ENG,"MF,DF",DefMidWingBack,Bournemouth,eng Premier League,27.0,36,32,2978,33.1,1,3,0.9,4.1,81,41,70,30,0.0,0.0,0.0,0.0,0.030211480362537763,0.09063444108761329,2.4471299093655587,1.2386706948640482,2.114803625377643,0.9063444108761329,0.0,0.0,0.09214501510574016,0.2809667673716012,0.2967438737831487,0.37160120845921446,0.5213236843954191,0.1661631419939577,0.0,0.0,0.0,1.4706355340093835,0.41747231687671144,72.41,Good
joão_gomes_wolves,wolves,João Gomes,br BRA,MF,Midfielder,Wolves,eng Premier League,23.0,36,35,2974,33.0,3,1,2.9,1.2,116,25,33,42,0.0,0.0,0.0,0.0,0.09090909090909091,0.030303030303030304,3.515151515151515,0.7575757575757576,1.0,1.2727272727272727,0.0,0.0,0.13636363636363638,0.045454545454545456,0.17575757575757575,0.30303030303030304,0.03333333333333333,0.3181818181818182,0.0,0.0,0.0,0.6606060606060605,0.25737898465171194,40.0,Average
jarrod_bowen_west_ham,west_ham,Jarrod Bowen,eng ENG,"FW,MF",AttMidWinger,West Ham,eng Premier League,27.0,34,34,2973,33.0,13,8,8.6,6.8,41,16,25,22,0.0,0.0,0.0,0.0,0.3939393939393939,0.24242424242424243,1.2424242424242424,0.48484848484848486,0.7575757575757576,0.6666666666666666,0.0,0.0,0.23636363636363633,0.09696969696969697,0.04141414141414142,0.07272727272727272,0.03787878787878788,0.13333333333333333,0.0,0.0,0.0,0.3747474747474747,0.3372727272727272,87.13,Good
chris_wood_nott'ham_forest,nott'ham_forest,Chris Wood,nz NZL,FW,Forward,Nott'ham Forest,eng Premier League,32.0,36,35,2959,32.9,20,3,13.4,2.6,6,5,29,12,0.0,0.0,0.0,0.0,0.60790273556231,0.0911854103343465,0.182370820668693,0.1519756838905775,0.8814589665653496,0.364741641337386,0.0,0.0,0.6165870603560573,0.182370820668693,0.0182370820668693,0.056990881458966566,0.26443768996960487,0.0364741641337386,0.0,0.0,0.0,0.7989578810247503,0.45801800342650567,76.54,Good
jan_paul_van_hecke_brighton,brighton,Jan Paul van Hecke,nl NED,DF,Defender,Brighton,eng Premier League,24.0,34,33,2958,32.9,1,1,1.3,1.5,45,24,142,37,0.0,0.0,0.0,0.0,0.030395136778115502,0.030395136778115502,1.3677811550151977,0.729483282674772,4.316109422492401,1.1246200607902737,0.0,0.0,0.08814589665653495,0.1033434650455927,0.06838905775075989,0.0729483282674772,0.4316109422492401,0.11246200607902737,0.0,0.0,0.0,0.6854103343465046,0.3427051671732523,46.99,Average
enzo_fernández_chelsea,chelsea,Enzo Fernández,ar ARG,MF,Midfielder,Chelsea,eng Premier League,23.0,36,32,2947,32.7,6,7,6.1,6.8,65,13,23,43,0.0,0.0,0.0,0.0,0.18348623853211007,0.21406727828746175,1.9877675840978593,0.39755351681957185,0.7033639143730887,1.3149847094801221,0.0,0.0,0.27522935779816515,0.3211009174311926,0.09938837920489296,0.15902140672782875,0.023445463812436288,0.32874617737003053,0.0,0.0,0.0,0.8547400611620795,0.33301560824496607,65.45,Good
ezri_konsa_aston_villa,aston_villa,Ezri Konsa,eng ENG,DF,Defender,Aston Villa,eng Premier League,26.0,34,33,2936,32.6,2,0,1.3,0.4,34,24,114,20,0.0,0.0,0.0,0.0,0.06134969325153374,0.0,1.0429447852760736,0.7361963190184049,3.496932515337423,0.6134969325153374,0.0,0.0,0.17791411042944785,0.0,0.05214723926380368,0.07361963190184048,0.3496932515337423,0.06134969325153374,0.0,0.0,0.0,0.5368098159509203,0.2684049079754601,18.03,Poor
